DayOfWeek,drug_usage,PatientCount,isHoliday,Date,emergency_cases
6,5146,387,0,2020-04-08,25
6,2180,233,0,2020-04-09,23
6,6803,514,0,2020-04-10,25
6,3578,355,0,2020-04-11,26
6,5516,566,0,2020-04-12,5
6,6560,581,0,2020-04-13,53
6,6123,583,0,2020-04-14,10
6,7011,649,0,2020-04-15,35
6,5909,973,0,2020-04-16,41
6,8221,655,0,2020-04-17,16
6,3877,371,0,2020-04-18,58
6,4535,449,0,2020-04-19,52
6,5121,496,0,2020-04-20,29
6,3264,298,0,2020-04-21,12
6,5787,485,0,2020-04-22,8
6,6256,668,0,2020-04-23,44
6,5795,657,0,2020-04-24,55
6,5129,559,0,2020-04-25,48
6,7447,887,0,2020-04-26,26
6,11992,2860,0,2020-04-27,44
6,2487,228,0,2020-04-28,11
6,3691,375,0,2020-04-29,19
6,3774,403,0,2020-04-30,52
6,2419,402,0,2020-05-01,19
6,6888,567,0,2020-05-02,24
6,9559,799,0,2020-05-03,24
6,8539,614,0,2020-05-04,22
6,7004,828,0,2020-05-05,35
6,6169,682,0,2020-05-06,14
6,2019,220,0,2020-05-07,39
6,7739,861,0,2020-05-08,41
6,2629,266,0,2020-05-09,16
6,6027,518,0,2020-05-10,54
6,5902,524,0,2020-05-11,10
6,4596,388,0,2020-05-12,5
6,1751,220,0,2020-05-13,58
6,4682,394,0,2020-05-14,7
6,2102,297,0,2020-05-15,27
6,2626,222,0,2020-05-16,53
6,5683,521,0,2020-05-17,47
6,4108,507,0,2020-05-18,55
6,8154,646,0,2020-05-19,51
6,12827,1848,0,2020-05-20,40
6,5913,501,0,2020-05-21,29
6,3360,416,0,2020-05-22,43
6,3445,396,0,2020-05-23,12
6,8964,1465,0,2020-05-24,58
6,6329,633,0,2020-05-25,40
6,4546,442,0,2020-05-26,27
6,5124,533,0,2020-05-27,11
6,1836,195,0,2020-05-28,32
6,6284,512,0,2020-05-29,34
6,7203,637,0,2020-05-30,15
6,3100,311,0,2020-05-31,58
6,9407,1005,0,2020-06-01,50
6,10723,2873,0,2020-06-02,29
6,2543,265,0,2020-06-03,24
6,5424,532,0,2020-06-04,46
6,3197,438,0,2020-06-05,27
6,3429,496,0,2020-06-06,28
6,3523,457,0,2020-06-07,43
6,8063,575,0,2020-06-08,33
6,3116,336,0,2020-06-09,36
6,4885,435,0,2020-06-10,55
6,4151,577,0,2020-06-11,10
6,2627,250,0,2020-06-12,56
6,2919,346,0,2020-06-13,8
6,2183,291,0,2020-06-14,39
6,4767,449,0,2020-06-15,15
6,5346,555,0,2020-06-16,32
6,4031,460,0,2020-06-17,28
6,6287,576,0,2020-06-18,53
6,974,133,0,2020-06-19,25
6,7167,810,0,2020-06-20,22
6,14397,1174,0,2020-06-21,34
6,3303,390,0,2020-06-22,18
6,8067,740,0,2020-06-23,42
6,5041,521,0,2020-06-24,18
6,4277,471,0,2020-06-25,43
6,3340,343,0,2020-06-26,30
6,2535,392,0,2020-06-27,50
6,3430,377,0,2020-06-28,48
6,4085,358,0,2020-06-29,22
6,5193,475,0,2020-06-30,11
6,2881,330,0,2020-07-01,53
6,8083,717,0,2020-07-02,5
6,4809,441,0,2020-07-03,28
6,4422,470,0,2020-07-04,18
6,6306,451,0,2020-07-05,52
6,4212,388,0,2020-07-06,56
6,6280,557,0,2020-07-07,6
6,3883,413,0,2020-07-08,20
6,6081,440,0,2020-07-09,41
6,9824,955,0,2020-07-10,20
6,4306,360,0,2020-07-11,58
6,5804,555,0,2020-07-12,18
6,5550,467,0,2020-07-13,34
6,3385,574,0,2020-07-14,52
6,3241,373,0,2020-07-15,48
6,5537,590,0,2020-07-16,53
6,5115,488,0,2020-07-17,43
6,6555,635,0,2020-07-18,16
6,2646,367,0,2020-07-19,58
6,13558,2032,0,2020-07-20,8
6,4922,461,0,2020-07-21,50
6,4302,361,0,2020-07-22,36
6,10922,949,0,2020-07-23,14
6,4082,556,0,2020-07-24,52
6,7164,557,0,2020-07-25,26
6,3242,342,0,2020-07-26,57
6,4675,605,0,2020-07-27,40
6,4936,554,0,2020-07-28,51
6,5284,402,0,2020-07-29,22
6,16626,2276,0,2020-07-30,45
6,2466,284,0,2020-07-31,13
6,5654,780,0,2020-08-01,26
6,3271,254,0,2020-08-02,49
6,6419,850,0,2020-08-03,56
6,6999,596,0,2020-08-04,52
6,4867,475,0,2020-08-05,30
6,3271,362,0,2020-08-06,8
6,3502,428,0,2020-08-07,32
6,2700,287,0,2020-08-08,36
6,1867,234,0,2020-08-09,9
6,6095,625,0,2020-08-10,29
6,2072,261,0,2020-08-11,41
6,3149,444,0,2020-08-12,26
6,1352,169,0,2020-08-13,23
6,23091,1313,0,2020-08-14,40
6,8338,888,0,2020-08-15,6
6,1731,205,0,2020-08-16,42
6,4822,330,0,2020-08-17,27
6,4905,452,0,2020-08-18,15
6,4935,772,0,2020-08-19,39
6,5567,640,0,2020-08-20,54
6,8204,844,0,2020-08-21,13
6,4532,500,0,2020-08-22,51
6,6395,533,0,2020-08-23,46
6,2489,313,0,2020-08-24,22
6,8191,874,0,2020-08-25,49
6,5853,614,0,2020-08-26,45
6,4401,433,0,2020-08-27,37
6,6171,774,0,2020-08-28,53
6,9984,1153,0,2020-08-29,45
6,4890,389,0,2020-08-30,53
6,8808,845,0,2020-08-31,39
6,6067,716,0,2020-09-01,54
6,3084,427,0,2020-09-02,12
6,4655,614,0,2020-09-03,32
6,6087,701,0,2020-09-04,51
6,2492,374,0,2020-09-05,49
6,8697,687,0,2020-09-06,37
6,6569,449,0,2020-09-07,22
6,4841,476,0,2020-09-08,58
6,9760,597,0,2020-09-09,16
6,3453,531,0,2020-09-10,59
6,4351,555,0,2020-09-11,37
6,8440,648,0,2020-09-12,56
6,5316,495,0,2020-09-13,17
6,1882,239,0,2020-09-14,22
6,4480,469,0,2020-09-15,45
6,3406,362,0,2020-09-16,12
6,0,0,0,2020-09-17,57
6,4903,719,0,2020-09-18,15
6,5579,545,0,2020-09-19,40
6,3118,279,0,2020-09-20,27
6,6225,656,0,2020-09-21,42
6,1842,274,0,2020-09-22,19
6,4829,553,0,2020-09-23,57
6,2179,223,0,2020-09-24,12
6,5825,563,0,2020-09-25,25
6,5177,618,0,2020-09-26,15
6,3607,325,0,2020-09-27,18
6,5197,443,0,2020-09-28,10
6,7699,720,0,2020-09-29,45
6,2339,242,0,2020-09-30,21
6,6176,475,0,2020-10-01,49
6,5137,678,0,2020-10-02,45
6,3040,310,0,2020-10-03,23
6,5082,666,0,2020-10-04,30
6,4370,528,0,2020-10-05,19
6,10099,899,0,2020-10-06,26
6,5995,964,0,2020-10-07,28
6,3848,460,0,2020-10-08,30
6,2016,232,0,2020-10-09,38
6,1993,210,0,2020-10-10,10
6,6024,544,0,2020-10-11,25
6,4467,359,0,2020-10-12,43
6,3850,515,0,2020-10-13,31
6,14310,957,0,2020-10-14,40
6,6189,518,0,2020-10-15,10
6,3563,550,0,2020-10-16,12
6,8955,974,0,2020-10-17,26
6,4868,598,0,2020-10-18,51
6,1943,199,0,2020-10-19,50
6,14613,1160,0,2020-10-20,54
6,4249,416,0,2020-10-21,27
6,7299,641,0,2020-10-22,46
6,6508,771,0,2020-10-23,6
6,8096,961,0,2020-10-24,34
6,5677,657,0,2020-10-25,46
6,8966,652,0,2020-10-26,42
6,3861,490,0,2020-10-27,10
6,3056,324,0,2020-10-28,35
6,2824,310,0,2020-10-29,28
6,3415,408,0,2020-10-30,39
6,6694,582,0,2020-10-31,59
6,3503,376,0,2020-11-01,27
6,6549,615,0,2020-11-02,33
6,4539,510,0,2020-11-03,17
6,2415,218,0,2020-11-04,48
6,7653,1574,0,2020-11-05,38
6,6135,466,0,2020-11-06,26
6,3601,461,0,2020-11-07,31
6,5790,514,0,2020-11-08,17
6,4010,494,0,2020-11-09,12
6,5316,820,0,2020-11-10,50
6,3785,495,0,2020-11-11,34
6,5264,485,0,2020-11-12,50
6,3399,464,0,2020-11-13,44
6,4121,421,0,2020-11-14,19
6,3349,348,0,2020-11-15,46
6,5005,627,0,2020-11-16,54
6,7124,567,0,2020-11-17,56
6,7732,821,0,2020-11-18,57
6,5578,557,0,2020-11-19,21
6,4631,493,0,2020-11-20,33
6,4508,443,0,2020-11-21,44
6,6554,522,0,2020-11-22,11
6,6139,538,0,2020-11-23,26
6,7365,1147,0,2020-11-24,5
6,2549,255,0,2020-11-25,8
6,2367,322,0,2020-11-26,8
6,9055,1297,0,2020-11-27,59
6,6335,1556,0,2020-11-28,49
6,2677,331,0,2020-11-29,8
6,4151,421,0,2020-11-30,19
6,5561,528,0,2020-12-01,14
6,7027,576,0,2020-12-02,12
6,2176,228,0,2020-12-03,54
6,3913,557,0,2020-12-04,31
6,4028,417,0,2020-12-05,19
6,904,147,0,2020-12-06,21
6,4238,494,0,2020-12-07,25
6,2529,335,0,2020-12-08,58
6,3859,394,0,2020-12-09,49
6,7168,559,0,2020-12-10,41
6,4910,551,0,2020-12-11,10
6,4943,592,0,2020-12-12,24
6,3813,366,0,2020-12-13,38
6,9266,1373,0,2020-12-14,23
6,6228,667,0,2020-12-15,25
6,3185,356,0,2020-12-16,30
6,4584,427,0,2020-12-17,7
6,4955,573,0,2020-12-18,27
6,3166,541,0,2020-12-19,38
6,994,128,0,2020-12-20,46
6,7898,830,0,2020-12-21,6
6,1768,174,0,2020-12-22,32
6,4134,494,0,2020-12-23,38
6,9831,1253,0,2020-12-24,21
6,4662,440,0,2020-12-25,14
6,3470,367,0,2020-12-26,59
6,3067,349,0,2020-12-27,28
6,4847,657,0,2020-12-28,49
6,5140,543,0,2020-12-29,34
6,4756,361,0,2020-12-30,7
6,4967,555,0,2020-12-31,35
6,5945,518,0,2021-01-01,40
6,5439,761,0,2021-01-02,22
6,5479,703,0,2021-01-03,51
6,9368,901,0,2021-01-04,7
6,3272,453,0,2021-01-05,26
6,3355,450,0,2021-01-06,38
6,4838,712,0,2021-01-07,54
6,3325,351,0,2021-01-08,34
6,5413,522,0,2021-01-09,5
6,5818,502,0,2021-01-10,11
6,2278,318,0,2021-01-11,35
6,4995,511,0,2021-01-12,33
6,2391,232,0,2021-01-13,5
6,7434,621,0,2021-01-14,36
6,4347,451,0,2021-01-15,13
6,4414,377,0,2021-01-16,49
6,4092,496,0,2021-01-17,33
6,5532,408,0,2021-01-18,35
6,6662,641,0,2021-01-19,34
6,3187,357,0,2021-01-20,49
6,6055,659,0,2021-01-21,21
6,3438,340,0,2021-01-22,58
6,5017,465,0,2021-01-23,23
6,4421,702,0,2021-01-24,57
6,5691,757,0,2021-01-25,22
6,6638,783,0,2021-01-26,14
6,4562,592,0,2021-01-27,31
6,3686,347,0,2021-01-28,59
6,10230,916,0,2021-01-29,25
6,4898,633,0,2021-01-30,49
6,6195,558,0,2021-01-31,11
6,1590,198,0,2021-02-01,46
6,2954,371,0,2021-02-02,28
6,5494,410,0,2021-02-03,11
6,3477,338,0,2021-02-04,5
6,4022,567,0,2021-02-05,42
6,9670,1104,0,2021-02-06,11
6,7955,684,0,2021-02-07,39
6,9266,1021,0,2021-02-08,48
6,8877,1027,0,2021-02-09,5
6,5287,556,0,2021-02-10,54
6,5098,532,0,2021-02-11,16
6,6458,804,0,2021-02-12,36
6,5694,699,0,2021-02-13,17
6,6037,778,0,2021-02-14,49
6,11377,1508,0,2021-02-15,8
6,2830,301,0,2021-02-16,46
6,1729,218,0,2021-02-17,15
6,1263,122,0,2021-02-18,57
6,3973,321,0,2021-02-19,59
6,4290,394,0,2021-02-20,19
6,8946,843,0,2021-02-21,52
6,2760,257,0,2021-02-22,52
6,1716,205,0,2021-02-23,39
6,4911,486,0,2021-02-24,13
6,4006,517,0,2021-02-25,11
6,6150,574,0,2021-02-26,8
6,6305,735,0,2021-02-27,16
6,5212,491,0,2021-02-28,19
6,5711,572,0,2021-03-01,8
6,2073,279,0,2021-03-02,40
6,6922,1010,0,2021-03-03,39
6,6277,899,0,2021-03-04,40
6,7776,906,0,2021-03-05,6
6,6806,567,0,2021-03-06,7
6,2899,287,0,2021-03-07,20
6,6274,479,0,2021-03-08,41
6,3232,543,0,2021-03-09,6
6,6452,485,0,2021-03-10,6
6,6237,758,0,2021-03-11,42
6,3567,368,0,2021-03-12,36
6,5273,716,0,2021-03-13,52
6,3741,367,0,2021-03-14,42
6,5601,725,0,2021-03-15,40
6,5630,523,0,2021-03-16,50
6,6066,589,0,2021-03-17,48
6,3824,375,0,2021-03-18,27
6,7855,998,0,2021-03-19,44
6,3911,491,0,2021-03-20,5
6,8679,635,0,2021-03-21,38
6,5302,518,0,2021-03-22,57
6,2882,365,0,2021-03-23,46
6,6557,659,0,2021-03-24,14
6,3268,341,0,2021-03-25,55
6,7280,723,0,2021-03-26,20
6,5089,475,0,2021-03-27,7
6,5333,375,0,2021-03-28,7
6,3095,394,0,2021-03-29,56
6,7009,875,0,2021-03-30,45
6,3978,432,0,2021-03-31,28
6,3858,353,0,2021-04-01,45
6,4844,628,0,2021-04-02,23
6,4315,449,0,2021-04-03,30
6,11909,1074,0,2021-04-04,38
6,3211,348,0,2021-04-05,12
6,2198,263,0,2021-04-06,43
6,5611,435,0,2021-04-07,21
6,6702,513,0,2021-04-08,31
6,11903,908,0,2021-04-09,11
6,2575,425,0,2021-04-10,37
6,4666,695,0,2021-04-11,8
6,5743,382,0,2021-04-12,10
6,5411,664,0,2021-04-13,31
6,4252,457,0,2021-04-14,58
6,3155,415,0,2021-04-15,13
6,6355,598,0,2021-04-16,53
6,2363,240,0,2021-04-17,5
6,8116,832,0,2021-04-18,8
6,2714,292,0,2021-04-19,19
6,6581,532,0,2021-04-20,59
6,15151,1278,0,2021-04-21,43
6,6116,627,0,2021-04-22,49
6,5932,448,0,2021-04-23,37
6,3172,503,0,2021-04-24,54
6,4268,474,0,2021-04-25,15
6,7800,1996,0,2021-04-26,47
6,2369,314,0,2021-04-27,6
6,7408,1071,0,2021-04-28,33
6,2599,309,0,2021-04-29,40
6,7873,788,0,2021-04-30,48
6,6877,680,0,2021-05-01,21
6,6272,458,0,2021-05-02,38
6,5952,463,0,2021-05-03,46
6,4065,433,0,2021-05-04,39
6,2991,340,0,2021-05-05,53
6,5706,625,0,2021-05-06,14
6,2084,207,0,2021-05-07,42
6,3731,325,0,2021-05-08,57
6,2907,339,0,2021-05-09,12
6,2177,188,0,2021-05-10,19
6,6216,567,0,2021-05-11,20
6,4784,517,0,2021-05-12,41
6,21312,3242,0,2021-05-13,32
6,6897,478,0,2021-05-14,17
5,3706,459,0,2021-05-15,15
5,3854,468,0,2021-05-16,14
5,5080,607,0,2021-05-17,48
5,8322,1108,0,2021-05-18,56
5,3815,485,0,2021-05-19,9
5,3804,454,0,2021-05-20,28
5,9203,1062,0,2021-05-21,7
5,4917,558,0,2021-05-22,48
5,5464,546,0,2021-05-23,26
5,6152,603,0,2021-05-24,41
5,6192,869,0,2021-05-25,59
5,6078,758,0,2021-05-26,15
5,3483,287,0,2021-05-27,25
5,4775,567,0,2021-05-28,7
5,5255,573,0,2021-05-29,23
5,7781,888,0,2021-05-30,34
5,4443,657,0,2021-05-31,24
5,6409,717,0,2021-06-01,38
5,5330,509,0,2021-06-02,29
5,7988,885,0,2021-06-03,46
5,4138,427,0,2021-06-04,39
5,5221,592,0,2021-06-05,46
5,4483,434,0,2021-06-06,41
5,7692,681,0,2021-06-07,57
5,7165,1120,0,2021-06-08,11
5,6003,498,0,2021-06-09,33
5,6382,845,0,2021-06-10,29
5,3970,469,0,2021-06-11,21
5,6419,556,0,2021-06-12,14
5,2722,460,0,2021-06-13,6
5,5856,577,0,2021-06-14,45
5,3416,436,0,2021-06-15,6
5,6789,689,0,2021-06-16,6
5,6262,839,0,2021-06-17,11
5,8602,676,0,2021-06-18,56
5,9825,1065,0,2021-06-19,40
5,5547,636,0,2021-06-20,15
5,4366,420,0,2021-06-21,35
5,3448,485,0,2021-06-22,25
5,3941,494,0,2021-06-23,45
5,6038,444,0,2021-06-24,8
5,8577,946,0,2021-06-25,30
5,5554,528,0,2021-06-26,49
5,4224,509,0,2021-06-27,28
5,4906,365,0,2021-06-28,13
5,4902,602,0,2021-06-29,16
5,5599,768,0,2021-06-30,51
5,2821,334,0,2021-07-01,29
5,7199,502,0,2021-07-02,11
5,3682,318,0,2021-07-03,22
5,5737,448,0,2021-07-04,47
5,5988,426,0,2021-07-05,11
5,4968,517,0,2021-07-06,32
5,7008,622,0,2021-07-07,41
5,3901,526,0,2021-07-08,56
5,7653,539,0,2021-07-09,15
5,7140,711,0,2021-07-10,17
5,7046,518,0,2021-07-11,11
5,4602,497,0,2021-07-12,18
5,7046,643,0,2021-07-13,59
5,4851,505,0,2021-07-14,49
5,5392,672,0,2021-07-15,19
5,5679,548,0,2021-07-16,52
5,9556,728,0,2021-07-17,55
5,4443,404,0,2021-07-18,52
5,5314,507,0,2021-07-19,48
5,7023,732,0,2021-07-20,32
5,7358,1055,0,2021-07-21,23
5,8095,1129,0,2021-07-22,15
5,6955,645,0,2021-07-23,14
5,6642,650,0,2021-07-24,12
5,3343,401,0,2021-07-25,20
5,4138,451,0,2021-07-26,24
5,4377,638,0,2021-07-27,52
5,5503,625,0,2021-07-28,47
5,8705,909,0,2021-07-29,17
5,7428,660,0,2021-07-30,40
5,3189,424,0,2021-07-31,11
5,5143,536,0,2021-08-01,44
5,8139,586,0,2021-08-02,55
5,7206,558,0,2021-08-03,12
5,7541,759,0,2021-08-04,37
5,3191,311,0,2021-08-05,44
5,10409,1118,0,2021-08-06,34
5,5791,831,0,2021-08-07,23
5,3513,504,0,2021-08-08,51
5,4541,623,0,2021-08-09,28
5,5098,582,0,2021-08-10,15
5,5870,651,0,2021-08-11,28
5,6243,841,0,2021-08-12,45
5,3565,393,0,2021-08-13,18
5,4138,449,0,2021-08-14,23
5,5010,579,0,2021-08-15,38
5,5524,538,0,2021-08-16,39
5,5879,707,0,2021-08-17,31
5,4380,453,0,2021-08-18,52
5,6231,609,0,2021-08-19,7
5,4683,421,0,2021-08-20,45
5,4752,453,0,2021-08-21,32
5,7415,682,0,2021-08-22,52
5,5759,603,0,2021-08-23,52
5,4998,734,0,2021-08-24,38
5,4559,413,0,2021-08-25,32
5,9004,1168,0,2021-08-26,11
5,4703,534,0,2021-08-27,31
5,7667,775,0,2021-08-28,27
5,6740,892,0,2021-08-29,49
5,10706,802,0,2021-08-30,14
5,5414,636,0,2021-08-31,26
5,4149,497,0,2021-09-01,45
5,5558,528,0,2021-09-02,57
5,6227,755,0,2021-09-03,48
5,4791,531,0,2021-09-04,56
5,4670,525,0,2021-09-05,44
5,7266,524,0,2021-09-06,39
5,6286,625,0,2021-09-07,19
5,3157,405,0,2021-09-08,43
5,6679,555,0,2021-09-09,27
5,4797,562,0,2021-09-10,58
5,6337,618,0,2021-09-11,39
5,4002,523,0,2021-09-12,41
5,7956,1161,0,2021-09-13,22
5,6421,795,0,2021-09-14,12
5,3749,500,0,2021-09-15,12
5,10135,1376,0,2021-09-16,29
5,3969,398,0,2021-09-17,49
5,3848,549,0,2021-09-18,9
5,7111,590,0,2021-09-19,50
5,7293,1070,0,2021-09-20,7
5,4781,528,0,2021-09-21,29
5,3342,409,0,2021-09-22,32
5,5813,587,0,2021-09-23,57
5,4903,584,0,2021-09-24,41
5,3809,442,0,2021-09-25,36
5,5377,521,0,2021-09-26,23
5,4212,358,0,2021-09-27,33
5,6714,903,0,2021-09-28,44
5,6824,646,0,2021-09-29,24
5,6802,560,0,2021-09-30,28
5,6303,876,0,2021-10-01,46
5,4389,572,0,2021-10-02,57
5,4136,525,0,2021-10-03,29
5,5041,499,0,2021-10-04,19
5,7909,760,0,2021-10-05,44
5,6050,1026,0,2021-10-06,15
5,6448,625,0,2021-10-07,55
5,6325,717,0,2021-10-08,44
5,7416,718,0,2021-10-09,55
5,5611,514,0,2021-10-10,32
5,7281,748,0,2021-10-11,53
5,6019,619,0,2021-10-12,10
5,4159,485,0,2021-10-13,32
5,4606,497,0,2021-10-14,30
5,7997,672,0,2021-10-15,50
5,6102,616,0,2021-10-16,10
5,5242,603,0,2021-10-17,51
5,7953,877,0,2021-10-18,54
5,7527,474,0,2021-10-19,29
5,6766,672,0,2021-10-20,14
5,4903,566,0,2021-10-21,53
5,6226,738,0,2021-10-22,45
5,7179,551,0,2021-10-23,20
5,5394,675,0,2021-10-24,41
5,5218,569,0,2021-10-25,59
5,4034,447,0,2021-10-26,9
5,4108,661,0,2021-10-27,9
5,7716,928,0,2021-10-28,57
5,7211,716,0,2021-10-29,28
5,4519,466,0,2021-10-30,27
5,3524,453,0,2021-10-31,26
5,6253,688,0,2021-11-01,59
5,6648,832,0,2021-11-02,5
5,6627,864,0,2021-11-03,15
5,5729,456,0,2021-11-04,22
5,4363,573,0,2021-11-05,53
5,3949,511,0,2021-11-06,57
5,2321,348,0,2021-11-07,41
5,8911,844,0,2021-11-08,50
5,5176,766,0,2021-11-09,29
5,5574,657,0,2021-11-10,43
5,4451,576,0,2021-11-11,7
5,5052,383,0,2021-11-12,57
5,4416,601,0,2021-11-13,39
5,5720,526,0,2021-11-14,31
5,5736,456,0,2021-11-15,16
5,3478,357,0,2021-11-16,22
5,5652,738,0,2021-11-17,52
5,3593,399,0,2021-11-18,44
5,7481,786,0,2021-11-19,57
5,7495,697,0,2021-11-20,39
5,5504,625,0,2021-11-21,29
5,12006,823,0,2021-11-22,34
5,3777,585,0,2021-11-23,22
5,4451,392,0,2021-11-24,39
5,7730,973,0,2021-11-25,19
5,4365,598,0,2021-11-26,53
5,5968,783,0,2021-11-27,38
5,2309,335,0,2021-11-28,22
5,7487,603,0,2021-11-29,47
5,6259,798,0,2021-11-30,12
5,5186,487,0,2021-12-01,40
5,5677,521,0,2021-12-02,53
5,5475,725,0,2021-12-03,55
5,5803,528,0,2021-12-04,14
5,5655,712,0,2021-12-05,31
5,5907,693,0,2021-12-06,46
5,8952,1091,0,2021-12-07,23
5,2707,378,0,2021-12-08,23
5,5650,614,0,2021-12-09,58
5,2375,281,0,2021-12-10,14
5,10721,1267,0,2021-12-11,56
5,4136,372,0,2021-12-12,31
5,6275,557,0,2021-12-13,27
5,9010,678,0,2021-12-14,8
5,4966,423,0,2021-12-15,12
5,5316,694,0,2021-12-16,13
5,3764,591,0,2021-12-17,10
5,4202,636,0,2021-12-18,59
5,3510,409,0,2021-12-19,7
5,3828,521,0,2021-12-20,9
5,5506,556,0,2021-12-21,43
5,3460,464,0,2021-12-22,54
5,6370,684,0,2021-12-23,42
5,6207,463,0,2021-12-24,35
5,5123,545,0,2021-12-25,38
5,5303,607,0,2021-12-26,37
5,4708,479,0,2021-12-27,25
5,6277,492,0,2021-12-28,58
5,7673,709,0,2021-12-29,34
5,5633,753,0,2021-12-30,51
5,3424,361,0,2021-12-31,47
5,4113,354,0,2022-01-01,45
5,8902,997,0,2022-01-02,34
5,7509,751,0,2022-01-03,42
5,5032,452,0,2022-01-04,11
5,6697,826,0,2022-01-05,39
5,3369,479,0,2022-01-06,46
5,5527,926,0,2022-01-07,16
5,3875,393,0,2022-01-08,51
5,3628,401,0,2022-01-09,20
5,5519,615,0,2022-01-10,36
5,3368,330,0,2022-01-11,6
5,5397,794,0,2022-01-12,17
5,3955,445,0,2022-01-13,58
5,9164,1037,0,2022-01-14,7
5,6158,818,0,2022-01-15,37
5,6866,599,0,2022-01-16,27
5,6882,974,0,2022-01-17,56
5,4963,494,0,2022-01-18,9
5,7568,602,0,2022-01-19,11
5,14885,2010,0,2022-01-20,47
5,7808,658,0,2022-01-21,51
5,4102,539,0,2022-01-22,54
5,2454,244,0,2022-01-23,35
5,5102,526,0,2022-01-24,14
5,5884,817,0,2022-01-25,56
5,4104,498,0,2022-01-26,41
5,6533,578,0,2022-01-27,37
5,11711,2804,0,2022-01-28,57
5,5322,800,0,2022-01-29,39
5,8594,717,0,2022-01-30,34
5,18985,3273,0,2022-01-31,28
5,3940,364,0,2022-02-01,59
5,4748,668,0,2022-02-02,19
5,5078,500,0,2022-02-03,28
5,3716,437,0,2022-02-04,42
5,7698,962,0,2022-02-05,32
5,3775,502,0,2022-02-06,18
5,5944,864,0,2022-02-07,29
5,8210,1115,0,2022-02-08,57
5,5726,635,0,2022-02-09,12
5,5296,599,0,2022-02-10,13
5,5545,571,0,2022-02-11,58
5,5912,1341,0,2022-02-12,46
5,5383,621,0,2022-02-13,20
5,3256,454,0,2022-02-14,26
5,5658,528,0,2022-02-15,22
5,6178,725,0,2022-02-16,40
5,8081,611,0,2022-02-17,33
5,6108,555,0,2022-02-18,30
5,5092,484,0,2022-02-19,25
5,3364,526,0,2022-02-20,23
5,5834,625,0,2022-02-21,29
5,4549,432,0,2022-02-22,21
5,4531,432,0,2022-02-23,5
5,3081,324,0,2022-02-24,40
5,7096,753,0,2022-02-25,21
5,4368,363,0,2022-02-26,28
5,4925,491,0,2022-02-27,57
5,5471,576,0,2022-02-28,35
5,6932,755,0,2022-03-01,28
5,0,0,0,2022-03-02,26
5,4826,638,0,2022-03-03,15
5,5595,735,0,2022-03-04,16
5,4853,687,0,2022-03-05,15
5,6811,792,0,2022-03-06,23
5,6427,654,0,2022-03-07,52
5,8161,691,0,2022-03-08,22
5,9137,1040,0,2022-03-09,25
5,7050,916,0,2022-03-10,16
5,5562,576,0,2022-03-11,14
5,3383,312,0,2022-03-12,24
5,4792,556,0,2022-03-13,8
5,5423,851,0,2022-03-14,24
5,5220,516,0,2022-03-15,44
5,4947,518,0,2022-03-16,12
5,2040,263,0,2022-03-17,45
5,6618,727,0,2022-03-18,48
5,5187,496,0,2022-03-19,54
5,8211,718,0,2022-03-20,14
5,5981,769,0,2022-03-21,8
5,5330,544,0,2022-03-22,25
5,6171,640,0,2022-03-23,12
5,4519,517,0,2022-03-24,42
5,3869,437,0,2022-03-25,6
5,7990,789,0,2022-03-26,58
5,5474,587,0,2022-03-27,24
5,7164,635,0,2022-03-28,52
5,7044,780,0,2022-03-29,43
5,12308,1732,0,2022-03-30,38
5,5011,523,0,2022-03-31,24
5,4431,475,0,2022-04-01,47
5,7150,620,0,2022-04-02,39
5,4088,545,0,2022-04-03,11
5,5176,524,0,2022-04-04,56
5,4892,394,0,2022-04-05,50
5,6101,759,0,2022-04-06,5
5,3789,479,0,2022-04-07,10
5,6346,576,0,2022-04-08,58
5,3118,336,0,2022-04-09,55
5,4922,668,0,2022-04-10,24
5,3132,442,0,2022-04-11,29
5,7773,1076,0,2022-04-12,25
5,4701,509,0,2022-04-13,40
5,10969,2092,0,2022-04-14,33
5,11461,1709,0,2022-04-15,25
5,5326,426,0,2022-04-16,22
5,6136,551,0,2022-04-17,14
5,4794,710,0,2022-04-18,50
5,5633,651,0,2022-04-19,6
5,4828,615,0,2022-04-20,56
5,9576,756,0,2022-04-21,8
5,5669,595,0,2022-04-22,45
5,7536,1064,0,2022-04-23,22
5,4052,464,0,2022-04-24,50
5,7235,622,0,2022-04-25,11
5,5255,416,0,2022-04-26,27
5,7513,693,0,2022-04-27,20
5,7463,761,0,2022-04-28,56
5,6289,510,0,2022-04-29,18
5,5732,484,0,2022-04-30,55
5,5533,546,0,2022-05-01,8
5,6080,1896,0,2022-05-02,22
5,6841,614,0,2022-05-03,43
5,7820,952,0,2022-05-04,10
5,5627,448,0,2022-05-05,52
5,6754,905,0,2022-05-06,10
5,7904,900,0,2022-05-07,52
5,6220,545,0,2022-05-08,34
5,5863,692,0,2022-05-09,6
5,5103,543,0,2022-05-10,37
5,7635,1080,0,2022-05-11,20
5,5778,791,0,2022-05-12,6
5,4640,635,0,2022-05-13,24
5,4232,462,0,2022-05-14,15
5,4831,503,0,2022-05-15,49
5,4134,448,0,2022-05-16,24
5,7140,566,0,2022-05-17,26
5,5901,525,0,2022-05-18,37
5,6167,551,0,2022-05-19,58
5,5071,440,0,2022-05-20,17
